set_id,time,channel,param_id,amplitude,duration,energy,rms,threshold,rise_time,signal_strength,counts,trai
480,181.74202069999998,6,7,0.0029531929572132578,0.001472,67710.35080797403,3.850856448791558e-06,0.00017810493607935623,3.9300000000000007e-05,703.9729499723824,41,108
481,181.7420422,8,9,0.0025665377968358515,0.0013396,56289.35265272605,3.8109512006175523e-06,0.00017810493607935623,0.000103,613.7379938063633,46,109
482,181.7421397,1,2,0.0023442871928393903,0.0014042,55044.55120038222,3.8109512006175523e-06,0.00017810493607935623,0.00016620000000000003,627.1631470774466,43,110
490,187.8398178,4,5,0.09976159817060352,0.0040061,31279123.54303374,3.66130651996503e-06,0.00017810493607935623,1.88e-05,10839.729849844613,126,111
491,187.83982569999998,3,4,0.08325111836960611,0.0031355,16308214.848158505,3.631377583834526e-06,0.00017810493607935623,8.07e-05,9060.906783917553,119,112
492,187.839826,5,6,0.08352512596357435,0.0037673000000000003,17392998.508223705,3.66130651996503e-06,0.00017810493607935623,0.00010830000000000002,10015.904769581324,151,113
493,187.83983179999998,8,9,0.019544352771990212,0.0030304,4857545.337923855,3.7311407042695407e-06,0.00017810493607935623,0.00045390000000000003,6640.716018322887,124,114
494,187.839832,2,3,0.041853137714237786,0.0030132,6317326.722807784,3.6912354560955345e-06,0.00017810493607935623,0.0001054,6119.765513452517,119,115
495,187.8398334,6,7,0.0260246323693391,0.0027789,2408437.07571297,3.8009748885740504e-06,0.00017810493607935623,7.03e-05,4764.701857307055,106,116
496,187.8398384,7,8,0.021351280627769666,0.0033404,3935106.2444031104,3.6912354560955345e-06,0.00017810493607935623,0.00041220000000000004,6066.688419823444,134,117
497,187.8398387,1,2,0.04444098721282672,0.0058089000000000005,20474045.832004566,3.7012117681390364e-06,0.00017810493607935623,0.0001432,12323.239731585227,196,118
499,187.8430947,6,7,0.00021007248870898428,4.26e-05,211.94329232472464,3.8009748885740504e-06,0.00017810493607935623,2.0600000000000003e-05,22.805041404447127,1,119
500,187.8436439,7,8,0.00020855022429804962,2.0600000000000003e-05,158.81324120207248,3.6912354560955345e-06,0.00017810493607935623,3.5e-06,19.46519354106304,1,120
536,202.2301563,5,6,0.09976159817060352,0.004748,103119474.18448673,3.671282832008532e-06,0.00017810493607935623,1.1100000000000002e-05,22001.33213348462,239,121
537,202.2301674,7,8,0.04047244389352004,0.0039505,8967106.878889937,3.7012117681390364e-06,0.00017810493607935623,0.0001095,7738.168714530767,138,122
538,202.2301679,4,5,0.07731580943137183,0.0033301000000000003,25667961.514883786,3.631377583834526e-06,0.00017810493607935623,0.0001794,11891.548715920595,122,123
539,202.2301703,3,4,0.06356062821416615,0.002916,9596660.2955703,3.6114249597475234e-06,0.00017810493607935623,9.04e-05,7525.061455712423,131,124
540,202.2301743,1,2,0.05846865375958969,0.0064219,14690287.98678153,3.671282832008532e-06,0.00017810493607935623,0.00010880000000000002,11122.963562396815,225,125
541,202.23017829999998,8,9,0.05328077664712434,0.0043563000000000004,11753688.339308262,3.7311407042695407e-06,0.00017810493607935623,0.00015780000000000001,8751.446284278443,181,126
542,202.2301832,2,3,0.027782847763968638,0.0030395,2686384.3757961,3.7111880801825374e-06,0.00017810493607935623,0.00016510000000000003,4668.212221605451,125,127
543,202.23018499999998,6,7,0.025866316870601893,0.0030779,2306970.29788058,3.8009748885740504e-06,0.00017810493607935623,0.00013570000000000002,4331.005106207238,108,128
565,212.8193399,7,8,0.00017962720049029092,1.0000000000000001e-07,57.7850204302831,3.781022264487048e-06,0.00017810493607935623,1.0000000000000001e-07,10.63880070538683,0,129
568,213.18408069999998,7,8,0.0003759993095008632,0.0001204,491.59089790105486,3.671282832008532e-06,0.00017810493607935623,4.41e-05,34.7128016262045,4,130
571,214.17091119999998,7,8,0.09976159817060352,0.0035703,42644185.52858744,3.7012117681390364e-06,0.00017810493607935623,8.99e-05,14403.513751336453,141,131
572,214.1709161,5,6,0.09976159817060352,0.003652,96912996.79490626,3.66130651996503e-06,0.00017810493607935623,3.09e-05,23584.35060547682,137,132
573,214.1709335,4,5,0.044585602331865516,0.0040265,15851577.852656767,3.66130651996503e-06,0.00017810493607935623,0.00035,10365.387424254983,138,133
574,214.17093509999998,1,2,0.05866807039742213,0.006074400000000001,25554013.549336888,3.6912354560955345e-06,0.00017810493607935623,0.0003175,13685.66749348452,191,134
575,214.17093649999998,3,4,0.04487331030553217,0.0031996000000000004,5395310.0061118305,3.621401271791025e-06,0.00017810493607935623,0.00017860000000000003,5805.745527796813,129,135
576,214.17094,8,9,0.07224210214972658,0.004532,37646672.863548145,3.7211643922260393e-06,0.00017810493607935623,0.0002378,14033.825169315749,158,136
577,214.17094799999998,6,7,0.03080149809085209,0.0033903,8511590.65317407,3.7909985765305485e-06,0.00017810493607935623,0.0002456,7997.981477544738,114,137
578,214.1709507,2,3,0.018302185012667522,0.0030879,3109781.9287611605,3.7012117681390364e-06,0.00017810493607935623,0.0004844,5501.779793357189,122,138
605,229.65297669999998,5,6,0.09976159817060352,0.0058181000000000005,55929951.54661519,3.6812591440520326e-06,0.00017810493607935623,1.2800000000000001e-05,15285.474713934193,292,139
606,229.6529819,7,8,0.07554998271468762,0.0036894000000000002,16693850.77399355,3.6912354560955345e-06,0.00017810493607935623,4.15e-05,9961.2688773141,158,140
607,229.6529903,4,5,0.0615953848596495,0.0028278,15833518.728119224,3.6513302079215287e-06,0.00017810493607935623,0.0001177,8842.285274916747,112,141
608,229.6529965,8,9,0.03693622366691881,0.0028086000000000005,5681848.735559635,3.7311407042695407e-06,0.00017810493607935623,0.0001452,5546.283494476426,115,142
609,229.6529986,3,4,0.01719245425709615,0.0032192,2656133.2730238545,3.631377583834526e-06,0.00017810493607935623,0.0001206,5040.531276328037,127,143
610,229.6530022,1,2,0.020212626848390532,0.0029099,2686635.523903605,3.6912354560955345e-06,0.00017810493607935623,0.0002515,4814.037834204563,123,144
611,229.65300549999998,6,7,0.028575947522065603,0.0025437000000000003,4347016.476559817,3.8109512006175523e-06,0.00017810493607935623,0.0002046,5075.292485958825,94,145
612,229.6530106,2,3,0.01758824300393916,0.0029616000000000004,2177556.981164918,3.6812591440520326e-06,0.00017810493607935623,0.0002115,4294.139518414946,124,146
613,229.65625799999998,8,9,0.00018723852254496427,8.000000000000001e-07,137.2810883706635,3.7311407042695407e-06,0.00017810493607935623,3.0000000000000004e-07,18.730244339403136,0,147
645,240.93744239999998,4,5,0.09976159817060352,0.0031902000000000002,12175897.162530921,4.120216873966097e-06,0.00017810493607935623,2.7400000000000002e-05,5662.88163261019,117,148
646,240.9374436,8,9,0.08142592334089543,0.0041568,28347590.708967444,3.9605958812700735e-06,0.00017810493607935623,6.53e-05,11668.07544615854,152,149
647,240.93745109999998,5,6,0.04431463926671915,0.0042833,11993293.694978956,3.840880136748057e-06,0.00017810493607935623,0.0001206,9799.543518605838,171,150
648,240.9374516,6,7,0.05918259576831805,0.0025472000000000003,12629450.522463264,3.980548505357077e-06,0.00017810493607935623,6.220000000000001e-05,8094.685448059087,90,151
649,240.93745959999998,7,8,0.024745930264153976,0.0035979000000000002,3713840.7752132704,3.7909985765305485e-06,0.00017810493607935623,0.0001094,6066.376660095813,133,152
650,240.93746059999998,3,4,0.021859716941021845,0.0027728,2089325.2150341135,3.671282832008532e-06,0.00017810493607935623,8.99e-05,3865.742682684845,120,153
651,240.93746399999998,2,3,0.013808460471588381,0.002679,1149960.675356794,3.7411170163130417e-06,0.00017810493607935623,0.0002904,3247.8738724873792,119,154
652,240.9374718,1,2,0.02246101138334104,0.005077900000000001,4481770.060082945,3.7909985765305485e-06,0.00017810493607935623,0.00018140000000000002,6562.542266619568,177,155
654,240.9543589,8,9,0.00039274421802114453,0.0002893,669.450026666942,1.3557808067118463e-05,0.00017810493607935623,3.38e-05,51.631551454474064,9,156
655,240.9543592,4,5,0.00044754573681479265,0.00020720000000000002,631.8534097639515,6.364887083753922e-06,0.00017810493607935623,5.2300000000000004e-05,39.111232080380425,8,157
656,240.95439349999998,6,7,0.00029684156013226045,0.0001002,203.5176310331346,7.123086799060032e-06,0.00017810493607935623,4.800000000000001e-06,21.912385621817947,4,158
657,240.9544364,5,6,0.00024204004133861234,1.38e-05,159.2198790028008,1.3527879130987959e-05,0.00017810493607935623,1.25e-05,19.78852247733596,1,159
658,240.9545015,7,8,0.00019332758018870294,1.7000000000000002e-06,91.22970503146732,7.18294467132104e-06,0.00017810493607935623,1.1e-06,14.581769682477741,0,160
659,240.95455009999998,1,2,0.00018114946490122559,1e-06,184.91684826054336,3.7909985765305485e-06,0.00017810493607935623,5e-07,21.21305740466268,0,161
661,240.9663119,4,5,0.0002192060751745923,2.95e-05,110.97124262821252,6.364887083753922e-06,0.00017810493607935623,1.55e-05,14.554064472307463,1,162
670,248.0531907,8,9,0.09976159817060352,0.005649,101684841.96999612,3.761069640400045e-06,0.00017810493607935623,1.0600000000000002e-05,22776.85394094817,277,163
671,248.0531955,6,7,0.09976159817060352,0.0033628,23758899.515043877,3.8109512006175523e-06,0.00017810493607935623,3.24e-05,9560.618657343102,106,164
672,248.0531977,4,5,0.061230041401025184,0.0030403,9424262.875847396,3.66130651996503e-06,0.00017810493607935623,9.510000000000001e-05,6437.565585805738,122,165
673,248.0532113,5,6,0.03048943388661048,0.0045898,5093898.676792077,3.6812591440520326e-06,0.00017810493607935623,0.000139,6954.697034012636,186,166
674,248.0532146,2,3,0.02163594407261445,0.002509,1836534.014222563,3.7012117681390364e-06,0.00017810493607935623,0.0001295,3598.54511112263,127,167
675,248.05321569999998,3,4,0.012987959954094595,0.0028602000000000002,1223693.3366281318,3.6413538958780273e-06,0.00017810493607935623,0.00010310000000000001,3203.798840993634,114,168
676,248.0532192,7,8,0.024695695538593132,0.0033385,4390848.370533134,3.6912354560955345e-06,0.00017810493607935623,0.0001683,6208.578065861222,120,169
677,248.0532295,1,2,0.019521518805826192,0.003177,2398722.4087427733,3.7111880801825374e-06,0.00017810493607935623,0.0003906,4493.178619523968,123,170
696,255.85925459999999,1,2,0.09976159817060352,0.005107700000000001,17270090.45902281,3.761069640400045e-06,0.00017810493607935623,1.6e-05,7273.6662053444725,159,171
697,255.8592684,3,4,0.030472688978090197,0.0026918000000000003,3768163.1806884357,3.631377583834526e-06,0.00017810493607935623,0.0001399,4526.127725737904,103,172
698,255.8592803,5,6,0.025128018631298578,0.002959,6381897.034129927,3.66130651996503e-06,0.00017810493607935623,0.0002971,7035.014133843414,117,173
699,255.85928339999998,2,3,0.022741108034953016,0.0029034,2621987.7610108936,3.6912354560955345e-06,0.00017810493607935623,0.0001934,4246.128520359866,101,174
700,255.8592856,4,5,0.029493872961859208,0.0034531,7461669.121981872,3.6513302079215287e-06,0.00017810493607935623,0.000194,7484.649601018335,125,175
701,255.8592874,7,8,0.01783789436733245,0.00375,3227804.83404782,3.6912354560955345e-06,0.00017810493607935623,0.00037970000000000007,5850.5609886436805,145,176
702,255.85929929999998,8,9,0.019261211591556363,0.0031165,3435405.416336191,3.761069640400045e-06,0.00017810493607935623,0.0004798,5001.05470081684,125,177
703,255.8592999,6,7,0.009244711767606245,0.0026782000000000004,705533.1226595917,3.8009748885740504e-06,0.00017810493607935623,0.0003045,2628.9528732091608,108,178
721,262.6434605,2,3,0.09976159817060352,0.0037622000000000003,47540126.34362692,3.7111880801825374e-06,0.00017810493607935623,1.3100000000000002e-05,13791.626830912895,165,179
722,262.6434731,3,4,0.03990920606147422,0.0032075,5049880.367519009,3.6413538958780273e-06,0.00017810493607935623,9.790000000000001e-05,5695.92816373901,123,180
723,262.6434816,4,5,0.04402845355746343,0.0036902000000000003,14870586.1311154,3.66130651996503e-06,0.00017810493607935623,0.00032140000000000006,9614.747940052928,144,181
724,262.6434863,6,7,0.022124590948524477,0.0030203,3594601.8043357744,3.7909985765305485e-06,0.00017810493607935623,0.000205,5703.410397202139,99,182
725,262.6434886,1,2,0.04546090436815295,0.0052096,13788802.089892397,3.7111880801825374e-06,0.00017810493607935623,0.00017360000000000002,11386.808499075567,186,183
726,262.6434914,8,9,0.018510735236965573,0.0037631000000000006,3580543.584948478,3.771045952443546e-06,0.00017810493607935623,0.00026210000000000003,5611.519217483084,134,184
727,262.6434934,5,6,0.03311533999547279,0.0035122000000000005,12111305.589993328,3.6812591440520326e-06,0.00017810493607935623,0.0006645,9706.872939567706,133,185
